timestamp,bus_channel,can_id,ide,dlc,data_length,data_bytes,direction,data_hex,can_id_hex,source
3.1611999999999996,9.0,111,0.0,8,8.0,[227  11  48  72 212 213 173 124],0.0,E3 0B 30 48 D4 D5 AD 7C,0x06F,00000002
3.1663,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
3.1672,9.0,111,0.0,8,8.0,[251 155 205  66  41 146 112 127],0.0,FB 9B CD 42 29 92 70 7F,0x06F,00000005
3.1682499999999996,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
3.1684999999999994,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
3.16925,9.0,111,0.0,8,8.0,[111 100  14 191 219 189 208 145],0.0,6F 64 0E BF DB BD D0 91,0x06F,00000003
3.1694999999999998,9.0,111,0.0,8,8.0,[149 228 239  66 254 253 207 127],0.0,95 E4 EF 42 FE FD CF 7F,0x06F,00000004
3.3577999999999997,9.0,111,0.0,8,8.0,[255 163 111  74 226  73 206 158],0.0,FF A3 6F 4A E2 49 CE 9E,0x06F,00000002
3.3584,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
3.3638,9.0,111,0.0,8,8.0,[253 187 141 195 238  33  80 126],0.0,FD BB 8D C3 EE 21 50 7E,0x06F,00000005
3.36445,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
3.3657500000000002,9.0,111,0.0,8,8.0,[ 97  44  14  63 246 177  46 132],0.0,61 2C 0E 3F F6 B1 2E 84,0x06F,00000003
3.366,9.0,111,0.0,8,8.0,[149 228  47 195 254 253  15 128],0.0,95 E4 2F C3 FE FD 0F 80,0x06F,00000004
3.3664500000000004,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
3.3667000000000002,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
3.5558,9.0,111,0.0,8,8.0,[  5 116  15 201 163 193 145 151],0.0,05 74 0F C9 A3 C1 91 97,0x06F,00000002
3.5563999999999996,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
3.5618000000000003,9.0,111,0.0,8,8.0,[255 163 237 194   5  74 112 125],0.0,FF A3 ED C2 05 4A 70 7D,0x06F,00000005
3.5624,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
3.5637999999999996,9.0,111,0.0,8,8.0,[113  52  78  63  17 222  79 129],0.0,71 34 4E 3F 11 DE 4F 81,0x06F,00000003
3.5640499999999995,9.0,111,0.0,8,8.0,[149 228 239  66 255 253 239 127],0.0,95 E4 EF 42 FF FD EF 7F,0x06F,00000004
3.56445,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
3.5646999999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
3.7542499999999994,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
3.7552499999999998,9.0,111,0.0,8,8.0,[245  99 207 201 226  69 208 124],0.0,F5 63 CF C9 E2 45 D0 7C,0x06F,00000002
3.7602499999999996,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
3.76125,9.0,111,0.0,8,8.0,[  3 172 205  67  44  74  48 121],0.0,03 AC CD 43 2C 4A 30 79,0x06F,00000005
3.7622999999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
3.7625499999999996,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
3.76325,9.0,111,0.0,8,8.0,[109  12 206  64   9 102 176 132],0.0,6D 0C CE 40 09 66 B0 84,0x06F,00000003
3.7635,9.0,111,0.0,8,8.0,[151 228  47 195   1 246 207 127],0.0,97 E4 2F C3 01 F6 CF 7F,0x06F,00000004
3.9518,9.0,111,0.0,8,8.0,[251  91 239  74  49   2 144 139],0.0,FB 5B EF 4A 31 02 90 8B,0x06F,00000002
3.9524499999999994,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
3.9578,9.0,111,0.0,8,8.0,[  9 212  77 196   5 230 111 122],0.0,09 D4 4D C4 05 E6 6F 7A,0x06F,00000005
3.9583999999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
3.9597999999999995,9.0,111,0.0,8,8.0,[ 99  52  14 189   3  18 201 140],0.0,63 34 0E BD 03 12 C9 8C,0x06F,00000003
3.9600499999999994,9.0,111,0.0,8,8.0,[149 228 207 194 250 253 207 127],0.0,95 E4 CF C2 FA FD CF 7F,0x06F,00000004
3.96045,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
3.9606999999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
4.150399999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
4.15155,9.0,111,0.0,8,8.0,[249 155 175 201 234 197  47 149],0.0,F9 9B AF C9 EA C5 2F 95,0x06F,00000002
4.155799999999999,9.0,111,0.0,8,8.0,[ 15 172 173  67 250 177  79 119],0.0,0F AC AD 43 FA B1 4F 77,0x06F,00000005
4.1564499999999995,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
4.1578,9.0,111,0.0,8,8.0,[113  60  14  65 249  13  17 129],0.0,71 3C 0E 41 F9 0D 11 81,0x06F,00000003
4.158049999999999,9.0,111,0.0,8,8.0,[147 228  15 195   0 254  15 128],0.0,93 E4 0F C3 00 FE 0F 80,0x06F,00000004
4.15845,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
4.1587,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
4.3483,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
4.34845,9.0,111,0.0,8,8.0,[253  83 239 200  23 138 208 123],0.0,FD 53 EF C8 17 8A D0 7B,0x06F,00000002
4.35425,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
4.3544,9.0,111,0.0,8,8.0,[ 23 180 173  67 236 105 207 137],0.0,17 B4 AD 43 EC 69 CF 89,0x06F,00000005
4.3563,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
4.35645,9.0,111,0.0,8,8.0,[101  44  46  64   4 134 240 122],0.0,65 2C 2E 40 04 86 F0 7A,0x06F,00000003
4.35655,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
4.3567,9.0,111,0.0,8,8.0,[159  12 176 192  33 254 175 130],0.0,9F 0C B0 C0 21 FE AF 82,0x06F,00000004
4.5458,9.0,111,0.0,8,8.0,[237 203  47  74  25 138  16 126],0.0,ED CB 2F 4A 19 8A 10 7E,0x06F,00000002
4.54645,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000002
4.5518,9.0,111,0.0,8,8.0,[ 15 220  77  68 233  21 208 128],0.0,0F DC 4D 44 E9 15 D0 80,0x06F,00000005
4.55245,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000005
4.5538,9.0,111,0.0,8,8.0,[111  76 142 191 194 141 176 124],0.0,6F 4C 8E BF C2 8D B0 7C,0x06F,00000003
4.55405,9.0,111,0.0,8,8.0,[153  20 144  65  98 246  15 135],0.0,99 14 90 41 62 F6 0F 87,0x06F,00000004
4.55445,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000003
4.5547,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0,00 00 00 00 00 00 00 00,0x065,00000004
4.7438,9.0,111,0.0,8,8.0,[243 155  15  73  24  62  80 122],0.0,F3 9B 0F 49 18 3E 50 7A,0x06F,00000002
