kind,sid,length,raw_bytes,timestamp,raw_hex,session,pid,value_bytes,pid_name,pid_unit,pid_group,value,value_kind,total_length,partial
FF,,,,148.37625,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',149.07625,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',149.12625,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,149.17624999999998,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,149.2763,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,149.3763,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,149.47629999999998,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,149.5763,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,149.67655,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,150.1763,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,150.2763,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,150.3763,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',151.07635,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',151.12635,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,151.1764,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,151.27634999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,151.37635,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,151.47674999999998,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,151.5764,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,151.6764,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,152.1764,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,152.27644999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,152.37675,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',153.07649999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',153.1265,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,153.1765,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,153.27679999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,153.3765,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,153.4765,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,153.57649999999998,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,153.6765,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,154.17685,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,154.27655,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,154.37654999999998,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',155.0769,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',155.1266,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,155.17659999999998,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,155.2766,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,155.3766,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,155.4766,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,155.57665,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,155.67665,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,156.17665,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,156.27675,05 62 1E 3B 05 C0 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc0',HV Battery voltage,V,Battery,368.0,numeric,,
FF,,,,156.3767,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',157.0767,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',157.1267,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,157.17675,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,157.27675,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,157.37675,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,157.47674999999998,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,157.57675,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,157.67675,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,158.1768,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,158.27679999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,158.3768,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',159.07684999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',159.12685,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,159.17685,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,159.27685,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,159.37685,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,159.47684999999998,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,159.5772,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,159.6769,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,160.1769,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,160.27689999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,160.3769,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',161.07694999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',161.12695,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,161.17695,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,161.27695,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,161.3773,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
SF,,4.0,,161.47695,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,161.577,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,161.677,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,162.177,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,162.2773,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,162.37705,10 08 62 1E 3D 00 02 48,sd_2A73E1CC/00000013,7741.0,b'\x00\x02H',HV Battery current,A,Battery,-4.96,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',163.07704999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',163.12709999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,163.1774,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,163.2771,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,163.37709999999998,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,163.47709999999998,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,163.5771,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,163.6771,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,164.1771,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,164.27715,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,164.37715,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',165.0772,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',165.1272,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,165.1772,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,165.2772,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,165.37725,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,165.47719999999998,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,165.57725,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,165.6772,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,166.17725,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,166.27724999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,166.37725,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',167.07729999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',167.1273,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,167.1773,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,167.2773,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,167.37744999999998,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,167.47735,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,167.57735,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,167.67765,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,168.17735,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,168.27734999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,168.3774,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',169.07739999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',169.1274,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,169.17745,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,169.27745,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,169.37744999999998,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,169.47775,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,169.57745,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,169.67745,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,170.17749999999998,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,170.2775,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,170.37779999999998,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',171.07755,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',171.12754999999999,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,171.17755,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,171.27785,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,171.3776,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,171.47754999999998,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,171.5776,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,171.67759999999998,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,172.1779,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,172.27759999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,172.3776,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',173.07795,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',173.12765,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,173.17765,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,173.27769999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,173.3777,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,173.4777,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,173.5777,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,173.67775,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,174.17775,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,174.27775,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,174.37779999999998,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',175.0778,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000013,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',175.12824999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000013,,,,,,,,,
SF,,4.0,,175.17784999999998,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
SF,,5.0,,175.27779999999998,05 62 1E 3B 05 C1 AA AA,sd_2A73E1CC/00000013,7739.0,b'\x05\xc1',HV Battery voltage,V,Battery,368.25,numeric,,
FF,,,,175.37779999999998,10 08 62 1E 3D 00 02 49,sd_2A73E1CC/00000013,7741.0,b'\x00\x02I',HV Battery current,A,Battery,-2.4,partial,8.0,True
SF,,4.0,,175.4778,04 62 2A 0B 63 AA AA AA,sd_2A73E1CC/00000013,10763.0,b'c',HV Battery temp (main value),°C,Battery,9.5,numeric,,
SF,,7.0,,175.57784999999998,07 62 1E 0E 02 80 00 01,sd_2A73E1CC/00000013,7694.0,b'\x02\x80\x00\x01',HV Battery max temp and temp point,°C,Battery,10.0,numeric,,
SF,,4.0,,175.67784999999998,04 62 74 48 01 AA AA AA,sd_2A73E1CC/00000013,29768.0,b'\x01',Car operation mode,logic,Technical,driving,enum,,
SF,,4.0,,176.17784999999998,04 62 02 8C A9 AA AA AA,sd_2A73E1CC/00000013,652.0,b'\xa9',SOC (BMS),%,Battery,67.6,numeric,,
