kind,sid,length,raw_bytes,timestamp,raw_hex,session,pid,value_bytes,pid_name,pid_unit,pid_group,value,value_kind,total_length,partial
OTHER,126.0,2.0,b'\x02~\x00',173.1452,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,173.19514999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,174.1952,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',175.09535,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',175.14534999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,175.1953,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,176.19539999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',177.09545,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',177.1454,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,177.19545,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,178.19545,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',179.0955,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',179.14585,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,179.19555,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,180.19559999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',181.0957,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',181.14585,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,181.19559999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,182.1957,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',183.09584999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',183.14579999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,183.1958,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,184.19584999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',185.0959,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',185.14595,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,185.1959,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,186.19084999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',187.09099999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',187.1409,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,187.19084999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,188.1909,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',189.09105,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',189.141,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,189.19095,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,190.191,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',191.09115,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',191.14114999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,191.19105,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,192.19115,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',193.09134999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',193.1413,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,193.19115,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,194.19205,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',195.09205,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',195.14145,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,195.19125,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,196.19135,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',197.09144999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',197.14149999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,197.1914,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,198.1916,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',199.09175,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',199.14159999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,199.1917,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,200.1916,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',201.09179999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',201.1417,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,201.1918,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,202.1918,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',203.09185,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',203.1418,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,203.19254999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,204.19235,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',205.09199999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',205.14175,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,205.19195,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,206.19199999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',207.09205,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',207.14194999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,207.19199999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,208.19254999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',209.09205,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',209.14194999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,209.1923,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,210.19265,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',211.09215,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',211.14215,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,211.19244999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,212.19279999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',213.09224999999998,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',213.1422,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,213.19244999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,214.19244999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',215.0923,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',215.14239999999998,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,215.19244999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
SF,,4.0,,216.19265,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
OTHER,80.0,6.0,b'\x06P\x03\x00\x1e\x01\xe5',217.09244999999999,06 50 03 00 1E 01 E5 AA,sd_2A73E1CC/00000017,,,,,,,,,
OTHER,126.0,2.0,b'\x02~\x00',217.14245,02 7E 00 AA AA AA AA AA,sd_2A73E1CC/00000017,,,,,,,,,
SF,,4.0,,217.19279999999998,04 62 02 8C A7 AA AA AA,sd_2A73E1CC/00000017,652.0,b'\xa7',SOC (BMS),%,Battery,66.8,numeric,,
